"Springfield, Michigan",Springfield,"https://en.wikipedia.org/wiki/Springfield,_Michigan","http://dbpedia.org/resource/Springfield,_Michigan",42.323612213135,-85.230834960938
"Springfield, Minnesota",Springfield,"https://en.wikipedia.org/wiki/Springfield,_Minnesota","http://dbpedia.org/resource/Springfield,_Minnesota",44.239444732666,-94.978614807129
"Springfield, Missouri",Springfield,"https://en.wikipedia.org/wiki/Springfield,_Missouri","http://dbpedia.org/resource/Springfield,_Missouri",37.194999694824,-93.286109924316
"Springfield, Nebraska",Springfield,"https://en.wikipedia.org/wiki/Springfield,_Nebraska","http://dbpedia.org/resource/Springfield,_Nebraska",41.082221984863,-96.132499694824
"Springfield, New Hampshire",Springfield,"https://en.wikipedia.org/wiki/Springfield,_New_Hampshire","http://dbpedia.org/resource/Springfield,_New_Hampshire",43.495277404785,-72.034164428711
"Springfield, New York",Springfield,"https://en.wikipedia.org/wiki/Springfield,_New_York","http://dbpedia.org/resource/Springfield,_New_York",42.836112976074,-74.853614807129
"Springfield, New Jersey (Burlington County)",Springfield,"https://en.wikipedia.org/wiki/Springfield_Township,_Burlington_County,_New_Jersey","http://dbpedia.org/resource/Springfield_Township,_Burlington_County,_New_Jersey",40.03356552124,-74.706596374512
"Springfield, New Jersey (Union County)",Springfield,"https://en.wikipedia.org/wiki/Springfield_Township,_Union_County,_New_Jersey","http://dbpedia.org/resource/Springfield_Township,_Union_County,_New_Jersey",40.697898864746,-74.334518432617
"Springfield, Ohio",Springfield,"https://en.wikipedia.org/wiki/Springfield,_Ohio","http://dbpedia.org/resource/Springfield,_Ohio",39.926944732666,-83.804168701172
"Springfield, Oregon",Springfield,"https://en.wikipedia.org/wiki/Springfield,_Oregon","http://dbpedia.org/resource/Springfield,_Oregon",44.05305480957,-122.99111175537
"Springfield, South Carolina",Springfield,"https://en.wikipedia.org/wiki/Springfield,_South_Carolina","http://dbpedia.org/resource/Springfield,_South_Carolina",33.495834350586,-81.279167175293
"Springfield, South Dakota",Springfield,"https://en.wikipedia.org/wiki/Springfield,_South_Dakota","http://dbpedia.org/resource/Springfield,_South_Dakota",42.854721069336,-97.894721984863
"Springfield, Tennessee",Springfield,"https://en.wikipedia.org/wiki/Springfield,_Tennessee","http://dbpedia.org/resource/Springfield,_Tennessee",36.499443054199,-86.878608703613
"Springfield, Vermont",Springfield,"https://en.wikipedia.org/wiki/Springfield,_Vermont","http://dbpedia.org/resource/Springfield,_Vermont",43.299999237061,-72.483329772949
"Springfield, Virginia",Springfield,"https://en.wikipedia.org/wiki/Springfield,_Virginia","http://dbpedia.org/resource/Springfield,_Virginia",38.779167175293,-77.184448242188
"Springfield, West Virginia",Springfield,"https://en.wikipedia.org/wiki/Springfield,_West_Virginia","http://dbpedia.org/resource/Springfield,_West_Virginia",39.450553894043,-78.69361114502
"Springfield, Wisconsin (Jackson County)",Springfield,"https://en.wikipedia.org/wiki/Springfield,_Jackson_County,_Wisconsin","http://dbpedia.org/resource/Springfield,_Jackson_County,_Wisconsin",44.288887023926,-91.108329772949
"Springfield, Wisconsin (Marquette County)",Springfield,"https://en.wikipedia.org/wiki/Springfield,_Marquette_County,_Wisconsin","http://dbpedia.org/resource/Springfield,_Marquette_County,_Wisconsin",43.94694519043,-89.532501220703
"Springfield, Wisconsin (St. Croix County)",Springfield,"https://en.wikipedia.org/wiki/Springfield,_St._Croix_County,_Wisconsin","http://dbpedia.org/resource/Springfield,_St._Croix_County,_Wisconsin",44.980834960938,-92.186386108398
"Franklin, Alabama",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Alabama","http://dbpedia.org/resource/Franklin,_Alabama",32.455276489258,-85.802780151367
"Franklin, Arkansas",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Arkansas","http://dbpedia.org/resource/Franklin,_Arkansas",36.175277709961,-91.766387939453
"Franklin, Connecticut",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Connecticut","http://dbpedia.org/resource/Franklin,_Connecticut",41.619720458984,-72.142501831055
"Franklin, Georgia",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Georgia","http://dbpedia.org/resource/Franklin,_Georgia",33.279724121094,-85.098403930664
"Franklin, Idaho",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Idaho","http://dbpedia.org/resource/Franklin,_Idaho",42.016109466553,-111.80305480957
"Franklin, Illinois",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Illinois","http://dbpedia.org/resource/Franklin,_Illinois",39.620277404785,-90.047225952148
"Franklin, Indiana",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Indiana","http://dbpedia.org/resource/Franklin,_Indiana",39.489723205566,-86.056663513184
"Franklin, Iowa",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Iowa","http://dbpedia.org/resource/Franklin,_Iowa",40.666389465332,-91.511947631836
"Franklin, Kansas",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Kansas","http://dbpedia.org/resource/Franklin,_Kansas",37.526390075684,-94.705833435059
"Franklin, Kentucky",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Kentucky","http://dbpedia.org/resource/Franklin,_Kentucky",36.722499847412,-86.577499389648
"Franklin, Louisiana",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Louisiana","http://dbpedia.org/resource/Franklin,_Louisiana",29.791666030884,-91.508331298828
"Franklin, Maine",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Maine","http://dbpedia.org/resource/Franklin,_Maine",44.586944580078,-68.232223510742
"Franklin, Massachusetts",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Massachusetts","http://dbpedia.org/resource/Franklin,_Massachusetts",42.083332061768,-71.400001525879
"Franklin, Michigan",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Michigan","http://dbpedia.org/resource/Franklin,_Michigan",42.520000457764,-83.303886413574
"Franklin, Minnesota",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Minnesota","http://dbpedia.org/resource/Franklin,_Minnesota",44.528057098389,-94.883056640625
"Franklin, Missouri",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Missouri","http://dbpedia.org/resource/Franklin,_Missouri",39.011390686035,-92.753608703613
"Franklin, Nebraska",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Nebraska","http://dbpedia.org/resource/Franklin,_Nebraska",40.095275878906,-98.953056335449
"Franklin, New Hampshire",Franklin,"https://en.wikipedia.org/wiki/Franklin,_New_Hampshire","http://dbpedia.org/resource/Franklin,_New_Hampshire",43.44416809082,-71.656944274902
"Franklin, New Jersey",Franklin,"https://en.wikipedia.org/wiki/Franklin,_New_Jersey","http://dbpedia.org/resource/Franklin,_New_Jersey",41.108997344971,-74.588638305664
"Franklin, Delaware County, New York",Franklin,"https://en.wikipedia.org/wiki/Franklin_(village),_New_York","http://dbpedia.org/resource/Franklin_(village),_New_York",42.340557098389,-75.165832519531
"Franklin, Franklin County, New York",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Franklin_County,_New_York","http://dbpedia.org/resource/Franklin,_Franklin_County,_New_York",44.519165039062,-74.060554504395
"Franklin, North Carolina",Franklin,"https://en.wikipedia.org/wiki/Franklin_County,_North_Carolina","http://dbpedia.org/resource/Franklin_County,_North_Carolina",36.080001831055,-78.279998779297
"Franklin County, Ohio",Franklin,"https://en.wikipedia.org/wiki/Franklin_County,_Ohio","http://dbpedia.org/resource/Franklin_County,_Ohio",39.970001220703,-83.01000213623
"Franklin, Ohio",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Ohio","http://dbpedia.org/resource/Franklin,_Ohio",39.561389923096,-84.301666259766
"Franklin, Cambria County, Pennsylvania",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Cambria_County,_Pennsylvania","http://dbpedia.org/resource/Franklin,_Cambria_County,_Pennsylvania",40.343055725098,-78.881942749023
"Franklin, Venango County, Pennsylvania",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Pennsylvania","http://dbpedia.org/resource/Franklin,_Pennsylvania",41.397777557373,-79.831390380859
"Franklin, Tennessee",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Tennessee","http://dbpedia.org/resource/Franklin,_Tennessee",35.929164886475,-86.857498168945
"Franklin, Texas",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Texas","http://dbpedia.org/resource/Franklin,_Texas",31.026111602783,-96.486114501953
"Franklin, Vermont",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Vermont","http://dbpedia.org/resource/Franklin,_Vermont",44.972499847412,-72.888610839844
"Franklin, Virginia",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Virginia","http://dbpedia.org/resource/Franklin,_Virginia",36.67472076416,-76.930557250977
