"Franklin, Alabama",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Alabama","https://en.wikipedia.org/wiki/Franklin,_Alabama",32.4552764893,-85.8027801514
"Franklin, Arkansas",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Arkansas","https://en.wikipedia.org/wiki/Franklin,_Arkansas",36.17527771,-91.7663879395
"Franklin, Connecticut",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Connecticut","https://en.wikipedia.org/wiki/Franklin,_Connecticut",41.619720459,-72.1425018311
"Franklin, Georgia",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Georgia","https://en.wikipedia.org/wiki/Franklin,_Georgia",,
"Franklin, Idaho",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Idaho","https://en.wikipedia.org/wiki/Franklin,_Idaho",42.0161094666,-111.8030548096
"Franklin, Illinois",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Illinois","https://en.wikipedia.org/wiki/Franklin,_Illinois",39.6202774048,-90.0472259521
"Franklin, Indiana",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Indiana","https://en.wikipedia.org/wiki/Franklin,_Indiana",39.4897232056,-86.0566635132
"Franklin, Iowa",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Iowa","https://en.wikipedia.org/wiki/Franklin,_Iowa",40.6663894653,-91.5119476318
"Franklin, Kansas",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Kansas","https://en.wikipedia.org/wiki/Franklin,_Kansas",37.5263900757,-94.7058334351
"Franklin, Kentucky",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Kentucky","https://en.wikipedia.org/wiki/Franklin,_Kentucky",36.7224998474,-86.5774993896
"Franklin, Louisiana",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Louisiana","https://en.wikipedia.org/wiki/Franklin,_Louisiana",29.7916660309,-91.5083312988
"Franklin, Maine",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Maine","https://en.wikipedia.org/wiki/Franklin,_Maine",,
"Franklin, Massachusetts",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Massachusetts","https://en.wikipedia.org/wiki/Franklin,_Massachusetts",42.0833320618,-71.4000015259
"Franklin, Michigan",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Michigan","https://en.wikipedia.org/wiki/Franklin,_Michigan",42.5200004578,-83.3038864136
"Franklin, Minnesota",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Minnesota","https://en.wikipedia.org/wiki/Franklin,_Minnesota",,
"Franklin, Missouri",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Missouri","https://en.wikipedia.org/wiki/Franklin,_Missouri",39.011390686,-92.7536087036
"Franklin, Nebraska",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Nebraska","https://en.wikipedia.org/wiki/Franklin,_Nebraska",40.0952758789,-98.9530563354
"Franklin, New Hampshire",Franklin,"https://en.wikipedia.org/wiki/Franklin,_New_Hampshire","https://en.wikipedia.org/wiki/Franklin,_New_Hampshire",,
"Franklin, New Jersey",Franklin,"https://en.wikipedia.org/wiki/Franklin,_New_Jersey","https://en.wikipedia.org/wiki/Franklin,_New_Jersey",41.108997345,-74.5886383057
"Franklin, Delaware County, New York",Franklin,"https://en.wikipedia.org/wiki/Franklin_(village),_New_York","https://en.wikipedia.org/wiki/Franklin_(village),_New_York",,
"Franklin, Franklin County, New York",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Franklin_County,_New_York","https://en.wikipedia.org/wiki/Franklin,_Franklin_County,_New_York",44.5191650391,-74.0605545044
"Franklin, North Carolina",Franklin,"https://en.wikipedia.org/wiki/Franklin_County,_North_Carolina","https://en.wikipedia.org/wiki/Franklin_County,_North_Carolina",36.0800018311,-78.2799987793
"Franklin County, Ohio",Franklin,"https://en.wikipedia.org/wiki/Franklin_County,_Ohio","https://en.wikipedia.org/wiki/Franklin_County,_Ohio",39.9700012207,-83.0100021362
"Franklin, Ohio",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Ohio","https://en.wikipedia.org/wiki/Franklin,_Ohio",39.5613899231,-84.3016662598
"Franklin, Cambria County, Pennsylvania",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Cambria_County,_Pennsylvania","https://en.wikipedia.org/wiki/Franklin,_Cambria_County,_Pennsylvania",,
