0,1,0,0th,5340,113379,5340,0.0899603265,0.2396536064,0.0470986691,1
0,1,0,1th,5117,108041,5340,0.0902620368,0.2375432486,0.0473616497,0.9582397004
0,1,0,2th,5117,108041,5340,0.0902620368,0.2375432486,0.0473616497,0.9582397004
0,1,0,3th,5117,108041,5340,0.0902620368,0.2375432486,0.0473616497,0.9582397004
0,1,0,4th,5090,107230,5340,0.0904326197,0.2373569431,0.0474680593,0.9531835206
0,1,0,5th,5049,106099,5340,0.0906145963,0.2370110756,0.0475876304,0.945505618
0,1,0,6th,4942,103502,5340,0.0908105327,0.2359173866,0.0477478696,0.9254681648
0,1,0,7th,4912,102629,5340,0.0909890802,0.2355954023,0.0478617155,0.9198501873
0,1,0,8th,4883,101940,5340,0.0910328113,0.2353460299,0.0479007259,0.9144194757
0,1,0,9th,4863,101429,5340,0.0910938568,0.2351772685,0.0479448678,0.9106741573
0,1,0,10th,4845,100788,5340,0.0913048394,0.2350136338,0.048071199,0.9073033708
0,1,0,11th,4780,99286,5340,0.0913730813,0.2343628965,0.0481437463,0.8951310861
0,1,0,12th,4704,97380,5340,0.091588785,0.2335726435,0.0483056069,0.8808988764
0,1,0,13th,4669,96669,5340,0.0915409425,0.2331555512,0.0482988342,0.8743445693
0,1,0,14th,4632,95656,5340,0.091726405,0.2328089606,0.0484235176,0.8674157303
0,1,0,15th,4606,94924,5340,0.0918774435,0.2325396174,0.0485230289,0.8625468165
0,1,0,16th,4535,93285,5340,0.091964512,0.2318076626,0.0486144611,0.8492509363
0,1,0,17th,4504,92562,5340,0.0920103777,0.2314958528,0.048659277,0.8434456929
0,1,0,18th,4440,91237,5340,0.0919473581,0.2307343047,0.0486644673,0.8314606742
0,1,0,19th,4389,90117,5340,0.0919576354,0.2301258589,0.0487033523,0.8219101124
0,1,0,20th,4365,89427,5340,0.0921206749,0.229897277,0.0488107619,0.8174157303
0,1,0,21th,4315,88192,5340,0.0922678869,0.2293579003,0.0489273403,0.8080524345
0,1,0,22th,4277,87211,5340,0.0924247172,0.2289215625,0.0490419786,0.8009363296
0,1,0,23th,4252,86300,5340,0.0927979048,0.2286523914,0.0492699884,0.7962546816
0,1,0,24th,4170,84414,5340,0.0929206498,0.2276728516,0.0493993887,0.7808988764
