0,0,1,61th,3630,54456,5340,0.1214128035,0.314111078,0.0666593213,0.6797752809
0,0,1,62th,3593,53490,5340,0.1221485637,0.3133652367,0.0671714339,0.6728464419
0,0,1,63th,3553,52670,5340,0.1224961214,0.3124014894,0.0674577558,0.6653558052
0,0,1,64th,3525,51618,5340,0.1237754135,0.311800838,0.0682901313,0.6601123596
0,0,1,65th,3467,50523,5340,0.1241250917,0.3103290671,0.0686222117,0.6492509363
0,0,1,66th,3406,49130,5340,0.1250596659,0.309098013,0.0693262772,0.6378277154
0,0,1,67th,3352,47577,5340,0.1266889657,0.3079347235,0.0704542111,0.6277153558
0,0,1,68th,3352,47577,5340,0.1266889657,0.3079347235,0.0704542111,0.6277153558
0,0,1,69th,3287,45974,5340,0.1281131855,0.3062367405,0.071496933,0.6155430712
0,0,1,70th,3263,45357,5340,0.1287255656,0.3057073542,0.0719403841,0.6110486891
0,0,1,71th,3164,42923,5340,0.1311149328,0.3031459809,0.0737133938,0.5925093633
0,0,1,72th,3142,42453,5340,0.1314836901,0.3025400534,0.0740112595,0.5883895131
0,0,1,73th,3113,41828,5340,0.1319962687,0.3017018154,0.0744238309,0.5829588015
0,0,1,74th,3064,40407,5340,0.1339541391,0.3003754971,0.0758284456,0.5737827715
0,0,1,75th,3055,40216,5340,0.1341206427,0.300164823,0.0759647901,0.5720973783
0,0,1,76th,2993,38691,5340,0.1359496718,0.2982605049,0.0773564912,0.5604868914
0,0,1,77th,2914,36843,5340,0.1381599222,0.295737525,0.0790923649,0.5456928839
0,0,1,78th,2871,36054,5340,0.1387157559,0.294360749,0.0796305542,0.5376404494
0,0,1,79th,2813,35013,5340,0.1394196218,0.2924666037,0.0803415874,0.5267790262
0,0,1,80th,2810,34858,5340,0.1398079506,0.2923916973,0.0806127718,0.5262172285
0,0,1,81th,2738,32939,5340,0.1430549387,0.290195802,0.0831233492,0.5127340824
0,0,1,82th,2689,31937,5340,0.1442712665,0.2882466759,0.0841970129,0.5035580524
0,0,1,83th,2609,30516,5340,0.1455265506,0.2850254731,0.0854961332,0.488576779
0,0,1,84th,2573,29816,5340,0.146376152,0.2836200401,0.0862959485,0.481835206
0,0,1,85th,2537,29029,5340,0.1476330414,0.2820782173,0.0873953633,0.475093633
0,0,1,86th,2456,27535,5340,0.1494144487,0.278606958,0.0891955693,0.4599250936
0,0,1,87th,2388,26320,5340,0.1508528111,0.2758494984,0.0907294833,0.4471910112
0,0,1,88th,2341,25459,5340,0.1520179227,0.273567064,0.0919517656,0.4383895131
0,0,1,89th,2213,23018,5340,0.1560758869,0.267484224,0.0961421496,0.4144194757
0,0,1,90th,2163,22146,5340,0.1573892163,0.265282192,0.0976700081,0.4050561798
0,0,1,91th,2053,20090,5340,0.1614628392,0.2599363152,0.1021901444,0.3844569288
0,0,1,92th,2001,19029,5340,0.16422504,0.2577963039,0.1051552893,0.3747191011
0,0,1,93th,1929,17644,5340,0.1678558998,0.254517766,0.1093289504,0.3612359551
0,0,1,94th,1845,16232,5340,0.1710550714,0.2492864796,0.1136643667,0.345505618
0,0,1,95th,1640,13460,5340,0.1744680851,0.2343337,0.1218424963,0.3071161049
0,0,1,96th,1467,10450,5340,0.1858138062,0.2225764418,0.1403827751,0.2747191011
0,0,1,97th,1375,8864,5340,0.1936074345,0.2168710467,0.1551218412,0.2574906367
0,0,1,98th,1375,8864,5340,0.1936074345,0.2168710467,0.1551218412,0.2574906367
0,0,1,99th,1375,8864,5340,0.1936074345,0.2168710467,0.1551218412,0.2574906367
0,0,1,100th,1375,8864,5340,0.1936074345,0.2168710467,0.1551218412,0.2574906367
