"Washington, Maine",0.80227804048575735,"Washington, North Carolina",0.91932650559149209,"Washington, New Hampshire",0.89103896414027739,"Washington, Indiana",0.84975678573356361,"Washington, Vermont",0.89483404574027436,"Washington, Kentucky",0.96168974398772211,"Washington, Illinois",0.90155288992848792,"Washington, Mississippi",0.95791193593483459,"Washington, Massachusetts",0.89310346952345843,"Washington, Nebraska",0.77599641497244765,"Washington, Ohio",0.90866877996444018,"Washington, West Virginia",0.83306828793111465,"Washington, District of Columbia",0.94019097548419839,"Washington, Louisiana",0.86234591501258084,"Washington, Oklahoma",0.83109769031249825,"Washington, Pennsylvania",0.92931844664356278,"Washington, New Jersey",0.85953785421712803,"Washington, Iowa",0.80117921308840079,"Washington, Virginia",0.89501265926191664,"Washington, Missouri",0.85548398411348203,"Washington, Arkansas",0.8975180460526766,"Washington, Connecticut",0.93215956955051582,"Washington, Georgia",0.90970776790859698,"Washington, Utah",0.84899809414851357,"Washington, Kansas",0.7969494309590921
"Washington, Maine",0.73007381147985251,"Washington, North Carolina",0.86547486010935826,"Washington, New Hampshire",0.83113118391218421,"Washington, Indiana",0.78783458370331849,"Washington, Vermont",0.82824274996267522,"Washington, Kentucky",0.89957448065706447,"Washington, Illinois",0.83627436724813475,"Washington, Mississippi",0.90485550334634191,"Washington, Massachusetts",0.83561022657785378,"Washington, Nebraska",0.70464022014669569,"Washington, Ohio",0.83766930561332287,"Washington, West Virginia",0.76351289410190426,"Washington, District of Columbia",0.89195691266597288,"Washington, Louisiana",0.78881948181646788,"Washington, Oklahoma",0.75998039591600963,"Washington, Pennsylvania",0.87300470791787232,"Washington, New Jersey",0.78805509944475038,"Washington, Iowa",0.73046306279238227,"Washington, Virginia",0.82767328786870231,"Washington, Missouri",0.78937873985486862,"Washington, Arkansas",0.83948901715325319,"Washington, Connecticut",0.8957200638391758,"Washington, Georgia",0.8421162413869232,"Washington, Utah",0.78037153143262417,"Washington, Kansas",0.7257689748986762
"Washington, Maine",0.7827749267205002,"Washington, North Carolina",0.90422716762161959,"Washington, New Hampshire",0.88492195392999884,"Washington, Indiana",0.83577632726467499,"Washington, Vermont",0.88006840452909441,"Washington, Kentucky",0.90509188006231533,"Washington, Illinois",0.88402421898609185,"Washington, Mississippi",0.9234549810590883,"Washington, Massachusetts",0.90525233851251086,"Washington, Nebraska",0.76362456930256717,"Washington, Ohio",0.87681806176380239,"Washington, West Virginia",0.81760196573120769,"Washington, District of Columbia",0.92051339928546372,"Washington, Louisiana",0.84365590541680635,"Washington, Oklahoma",0.81298223845127227,"Washington, Pennsylvania",0.90195482022814244,"Washington, New Jersey",0.83799149640312243,"Washington, Iowa",0.77912759623855554,"Washington, Virginia",0.88607779826644961,"Washington, Missouri",0.83985338029688372,"Washington, Arkansas",0.87968568551478288,"Washington, Connecticut",0.9257047660277935,"Washington, Georgia",0.88354771584875924,"Washington, Utah",0.82784576297724544,"Washington, Kansas",0.77995101406072709
"Washington, Maine",0.75564885213184585,"Washington, North Carolina",0.87981045723315177,"Washington, New Hampshire",0.85872993188834013,"Washington, Indiana",0.81574383238386738,"Washington, Vermont",0.85147570831872188,"Washington, Kentucky",0.90325631233182557,"Washington, Illinois",0.8609615871616576,"Washington, Mississippi",0.91748975769912888,"Washington, Massachusetts",0.88139351708120017,"Washington, Nebraska",0.73010561686931408,"Washington, Ohio",0.86328432281143619,"Washington, West Virginia",0.79480526249090389,"Washington, District of Columbia",0.90784228362529262,"Washington, Louisiana",0.8261011729450114,"Washington, Oklahoma",0.79656194320245022,"Washington, Pennsylvania",0.88883061268788277,"Washington, New Jersey",0.83360219376171962,"Washington, Iowa",0.76579032521203994,"Washington, Virginia",0.85770678521586408,"Washington, Missouri",0.81466702495046817,"Washington, Arkansas",0.86062774798479058,"Washington, Connecticut",0.89492722427580707,"Washington, Georgia",0.86760563616997266,"Washington, Utah",0.81399378327543315,"Washington, Kansas",0.76336000267883319
"Washington, Maine",0.87962295437289617,"Washington, North Carolina",0.9437725212418131,"Washington, New Hampshire",0.92180061121873091,"Washington, Indiana",0.91316558132113235,"Washington, Vermont",0.92101033785201336,"Washington, Kentucky",0.92177910041731415,"Washington, Illinois",0.9378180075196364,"Washington, Mississippi",0.92750889353770416,"Washington, Massachusetts",0.92455740871829195,"Washington, Nebraska",0.86257481818504045,"Washington, Ohio",0.94175248454775562,"Washington, West Virginia",0.90420883371852812,"Washington, District of Columbia",0.95131794781657997,"Washington, Louisiana",0.9190143853520627,"Washington, Oklahoma",0.9064622393852646,"Washington, Pennsylvania",0.944084009941908,"Washington, New Jersey",0.92193777563426615,"Washington, Iowa",0.8856798157713528,"Washington, Virginia",0.92542175085244116,"Washington, Missouri",0.91463633776090714,"Washington, Arkansas",0.93624733709331109,"Washington, Connecticut",0.93445852707791333,"Washington, Georgia",0.93738915921399746,"Washington, Utah",0.91538278415865237,"Washington, Kansas",0.8804887321729844
"Washington, Maine",0.81252331193060134,"Washington, North Carolina",0.8635145816928208,"Washington, New Hampshire",0.85674667708468966,"Washington, Indiana",0.84485189487578538,"Washington, Vermont",0.86712800952589975,"Washington, Kentucky",0.83174186526746219,"Washington, Illinois",0.86478059318348466,"Washington, Mississippi",0.83933124277774018,"Washington, Massachusetts",0.87095311358330951,"Washington, Nebraska",0.79687876736405472,"Washington, Ohio",0.86455510628444177,"Washington, West Virginia",0.83190251559772421,"Washington, District of Columbia",0.87818391399703477,"Washington, Louisiana",0.85506441138016553,"Washington, Oklahoma",0.8324318031787713,"Washington, Pennsylvania",0.86332307193545255,"Washington, New Jersey",0.83136047874025787,"Washington, Iowa",0.80810425209198222,"Washington, Virginia",0.86473911377861246,"Washington, Missouri",0.85256854955843198,"Washington, Arkansas",0.86705764103116478,"Washington, Connecticut",0.88085009433064554,"Washington, Georgia",0.85677542783753746,"Washington, Utah",0.84154272109222283,"Washington, Kansas",0.80823951151840601
"Washington, Maine",0.76197818624655689,"Washington, North Carolina",0.88374041383955659,"Washington, New Hampshire",0.85533819953355328,"Washington, Indiana",0.80945213401010219,"Washington, Vermont",0.84936216624717031,"Washington, Kentucky",0.8909393777497383,"Washington, Illinois",0.85355507244875439,"Washington, Mississippi",0.89741551299945832,"Washington, Massachusetts",0.86506315717288085,"Washington, Nebraska",0.74019264383980099,"Washington, Ohio",0.8534154832673142,"Washington, West Virginia",0.78613908254925458,"Washington, District of Columbia",0.88407059376011077,"Washington, Louisiana",0.81789745104477096,"Washington, Oklahoma",0.79220389442882944,"Washington, Pennsylvania",0.87610703632144427,"Washington, New Jersey",0.80218613125158855,"Washington, Iowa",0.75315690910444644,"Washington, Virginia",0.86194791141849558,"Washington, Missouri",0.81033660710953548,"Washington, Arkansas",0.85449421999808428,"Washington, Connecticut",0.89787117983490261,"Washington, Georgia",0.85454405900426134,"Washington, Utah",0.80622215936298169,"Washington, Kansas",0.75275024589520045
"Washington, Maine",0.74036245243505605,"Washington, North Carolina",0.85319502033193451,"Washington, New Hampshire",0.83228049132611814,"Washington, Indiana",0.7909811826994545,"Washington, Vermont",0.84108744582392725,"Washington, Kentucky",0.86344334172119908,"Washington, Illinois",0.82340635789561811,"Washington, Mississippi",0.86922342406233155,"Washington, Massachusetts",0.84822574138242524,"Washington, Nebraska",0.71968132067875235,"Washington, Ohio",0.83366639527278741,"Washington, West Virginia",0.77430768289630003,"Washington, District of Columbia",0.87899687655620695,"Washington, Louisiana",0.80659642640491425,"Washington, Oklahoma",0.77053417375681821,"Washington, Pennsylvania",0.85182552695671121,"Washington, New Jersey",0.79178623549115068,"Washington, Iowa",0.73966390524956616,"Washington, Virginia",0.8404753382410679,"Washington, Missouri",0.79400666580929902,"Washington, Arkansas",0.84154368197672957,"Washington, Connecticut",0.88713009622204475,"Washington, Georgia",0.83168915870949556,"Washington, Utah",0.79601023814221117,"Washington, Kansas",0.73926947416546684
"Washington, Maine",0.71455421702281485,"Washington, North Carolina",0.8536110147126027,"Washington, New Hampshire",0.82974525331321725,"Washington, Indiana",0.77873579471448995,"Washington, Vermont",0.81762838522992487,"Washington, Kentucky",0.87990967171047274,"Washington, Illinois",0.82617863390181323,"Washington, Mississippi",0.89478976823852774,"Washington, Massachusetts",0.85479197891018321,"Washington, Nebraska",0.69251297543041845,"Washington, Ohio",0.82740861077217176,"Washington, West Virginia",0.75290907042698374,"Washington, District of Columbia",0.86893977258126953,"Washington, Louisiana",0.78117478887423752,"Washington, Oklahoma",0.75749531464630582,"Washington, Pennsylvania",0.86055369883137589,"Washington, New Jersey",0.79028487171434314,"Washington, Iowa",0.72094805140816609,"Washington, Virginia",0.82974494621346007,"Washington, Missouri",0.77524773623923671,"Washington, Arkansas",0.82417127597484874,"Washington, Connecticut",0.86750586815337583,"Washington, Georgia",0.83522234700129971,"Washington, Utah",0.77041377051446946,"Washington, Kansas",0.721105909071317
"Washington, Maine",0.71490895812281019,"Washington, North Carolina",0.84323100104420623,"Washington, New Hampshire",0.82583513648445761,"Washington, Indiana",0.77572651969199891,"Washington, Vermont",0.80643494346171862,"Washington, Kentucky",0.86049856113580447,"Washington, Illinois",0.81505259850590772,"Washington, Mississippi",0.87713811609590464,"Washington, Massachusetts",0.84036104384787691,"Washington, Nebraska",0.68756673225836751,"Washington, Ohio",0.81574252554481796,"Washington, West Virginia",0.75607076934470951,"Washington, District of Columbia",0.85245016192935741,"Washington, Louisiana",0.77991598608756996,"Washington, Oklahoma",0.75637451048161108,"Washington, Pennsylvania",0.8492087407820752,"Washington, New Jersey",0.77938018797746944,"Washington, Iowa",0.7187481547373693,"Washington, Virginia",0.81729730367875575,"Washington, Missouri",0.76790460391356852,"Washington, Arkansas",0.81549318197122833,"Washington, Connecticut",0.85703448535062998,"Washington, Georgia",0.8242415442929214,"Washington, Utah",0.76733925344626619,"Washington, Kansas",0.72138120839981135
